upi_id,customer_id,bank_name,account_type,date_added,status
jeremy1446@upi,cust101260,axis,savings,13-03-2022,active
kristen8972@upi,cust102847,pnb,savings,26-05-2023,active
elizabeth5851@upi,cust102795,pnb,current,13-03-2023,active
david2063@upi,cust106429,pnb,credit_card_linked,08-04-2021,active
ryan5042@upi,cust107054,sbi,current,26-01-2024,active
heather1506@upi,cust104251,pnb,credit_card_linked,11-05-2025,active
michael8026@upi,cust108695,icici,current,10-03-2025,blocked
adam2499@upi,cust108255,icici,credit_card_linked,05-05-2022,active
james7186@upi,cust107016,sbi,credit_card_linked,22-09-2023,active
olivia8279@upi,cust106695,icici,credit_card_linked,05-02-2025,active
mark9320@upi,cust107825,icici,credit_card_linked,16-05-2024,active
michelle4002@upi,cust103433,hdfc,credit_card_linked,14-06-2024,active
tony6198@upi,cust109101,kotak,current,05-08-2025,active
bobby1098@upi,cust101388,pnb,savings,23-01-2025,active
adam5298@upi,cust108540,sbi,current,19-06-2025,active
sarah5290@upi,cust109230,icici,current,12-06-2025,active
john4225@upi,cust104319,pnb,current,05-01-2021,active
carolyn4559@upi,cust109631,icici,savings,13-05-2022,active
jacob4920@upi,cust107272,pnb,current,20-01-2025,active
michael5657@upi,cust104202,pnb,credit_card_linked,11-06-2025,active
ann8914@upi,cust109319,kotak,current,20-12-2021,active
sarah5873@upi,cust107650,hdfc,savings,17-03-2022,active
nicholas1338@upi,cust108590,pnb,savings,19-12-2023,active
tiffany8356@upi,cust109568,icici,current,16-01-2025,active
laurie5528@upi,cust109533,sbi,credit_card_linked,22-06-2023,active
tyler7347@upi,cust101238,icici,savings,01-06-2025,active
vanessa4155@upi,cust104281,axis,current,15-01-2025,active
angela4760@upi,cust104620,sbi,credit_card_linked,20-11-2023,active
gloria4580@upi,cust102180,sbi,savings,28-01-2023,suspended
amber6901@upi,cust108009,kotak,current,29-03-2023,active
nicole5880@upi,cust106337,axis,current,02-08-2025,active
tara5143@upi,cust108669,pnb,savings,19-07-2025,active
mr.5823@upi,cust101068,kotak,credit_card_linked,20-02-2024,blocked
christopher5570@upi,cust106606,axis,savings,21-12-2024,active
kathleen4746@upi,cust107906,pnb,current,30-05-2025,active
dr.9534@upi,cust101815,sbi,credit_card_linked,20-03-2025,blocked
stephen7966@upi,cust106524,icici,current,30-11-2024,active
patrick1254@upi,cust109706,hdfc,current,31-05-2025,active
courtney2969@upi,cust103695,sbi,savings,24-09-2024,active
amanda4997@upi,cust105469,icici,savings,31-01-2024,active
gwendolyn2908@upi,cust107971,pnb,credit_card_linked,08-11-2024,active
ariana8384@upi,cust100722,sbi,current,01-02-2024,active
jennifer6798@upi,cust102041,sbi,savings,24-04-2025,active
wesley7691@upi,cust104850,axis,savings,07-12-2024,active
regina2491@upi,cust105798,icici,credit_card_linked,05-03-2024,active
kimberly4745@upi,cust109794,sbi,credit_card_linked,24-04-2025,active
andre7874@upi,cust109104,sbi,current,17-07-2025,active
jamie9268@upi,cust103238,icici,current,31-07-2022,active
catherine2878@upi,cust100232,pnb,savings,09-02-2023,active
patricia1713@upi,cust103344,pnb,credit_card_linked,30-07-2025,active
jennifer9542@upi,cust104644,axis,savings,02-06-2024,active
kimberly1429@upi,cust109462,kotak,credit_card_linked,09-01-2024,active
david7782@upi,cust105714,axis,savings,28-08-2024,active
jeffrey4334@upi,cust101282,icici,credit_card_linked,08-07-2025,active
heather9300@upi,cust100241,hdfc,current,22-06-2025,active
jesus2975@upi,cust101726,pnb,savings,29-08-2024,suspended
chad3808@upi,cust100745,hdfc,savings,27-05-2024,active
william8553@upi,cust104970,kotak,current,15-02-2025,active
patricia4754@upi,cust104861,kotak,savings,25-10-2022,active
andrew7132@upi,cust109654,sbi,credit_card_linked,03-07-2025,active
christian9329@upi,cust103198,sbi,current,09-10-2024,active
david2993@upi,cust100296,kotak,current,18-05-2025,active
brandy7054@upi,cust108933,pnb,current,28-04-2023,active
laura8854@upi,cust104978,pnb,savings,10-09-2023,active
dr.9903@upi,cust103663,pnb,credit_card_linked,28-07-2024,blocked
amber5183@upi,cust101947,kotak,credit_card_linked,22-10-2024,active
jennifer2680@upi,cust105236,pnb,savings,01-08-2025,blocked
brandon3709@upi,cust100838,sbi,savings,27-05-2023,active
anthony9912@upi,cust107898,hdfc,credit_card_linked,12-03-2025,suspended
jeffrey1908@upi,cust102374,kotak,current,04-12-2022,active
robert2447@upi,cust107939,sbi,savings,24-01-2025,blocked
kimberly1790@upi,cust102829,sbi,current,19-07-2024,active
kaitlyn4462@upi,cust106113,axis,current,11-03-2025,active
ronald2928@upi,cust108214,icici,current,22-10-2024,active
theresa6704@upi,cust104997,icici,credit_card_linked,23-05-2025,suspended
todd2317@upi,cust103529,icici,savings,19-05-2024,active
christine1763@upi,cust101064,pnb,credit_card_linked,05-08-2023,active
deanna5842@upi,cust100385,axis,credit_card_linked,15-06-2025,active
justin8640@upi,cust100919,sbi,savings,01-02-2025,active
tracy1533@upi,cust107792,sbi,current,12-09-2024,active
michael1146@upi,cust104900,sbi,savings,23-12-2022,active
jason7846@upi,cust102961,kotak,current,30-07-2025,active
zachary8731@upi,cust104018,axis,credit_card_linked,12-11-2023,active
mary2909@upi,cust100336,axis,savings,21-07-2025,active
mark3445@upi,cust103995,sbi,current,16-03-2023,active
robert4460@upi,cust104392,axis,credit_card_linked,09-06-2025,active
nancy1601@upi,cust105346,axis,credit_card_linked,16-04-2024,active
samantha2317@upi,cust104543,sbi,credit_card_linked,28-04-2024,active
douglas9439@upi,cust104462,axis,credit_card_linked,09-04-2025,active
andres5480@upi,cust109274,icici,savings,01-04-2024,active
michele7107@upi,cust107684,axis,savings,04-08-2025,active
jared3963@upi,cust106845,pnb,credit_card_linked,13-06-2023,active
tamara3570@upi,cust104131,sbi,savings,08-11-2023,active
stacey4290@upi,cust104351,kotak,credit_card_linked,29-11-2024,active
courtney3010@upi,cust108020,icici,current,26-05-2025,active
diana7378@upi,cust108842,hdfc,savings,23-07-2025,active
ariana2871@upi,cust102476,icici,credit_card_linked,13-04-2024,blocked
robert7256@upi,cust104897,axis,current,21-10-2023,active
mrs.6641@upi,cust104535,icici,savings,05-01-2025,active
allison1682@upi,cust102240,hdfc,credit_card_linked,21-10-2023,active
rodney1020@upi,cust103564,pnb,savings,10-12-2022,active
john4985@upi,cust105458,icici,savings,24-04-2023,active
robert3463@upi,cust103644,icici,savings,08-03-2024,active
carolyn3983@upi,cust104444,kotak,current,20-08-2023,active
howard8635@upi,cust104276,hdfc,savings,24-03-2025,active
pamela6448@upi,cust106240,pnb,credit_card_linked,07-05-2025,active
tammy1262@upi,cust106972,icici,credit_card_linked,09-06-2025,active
beverly9408@upi,cust103779,hdfc,credit_card_linked,08-10-2024,active
dustin5830@upi,cust104270,hdfc,credit_card_linked,22-09-2024,active
gregory2232@upi,cust108091,axis,savings,06-10-2023,active
monique5238@upi,cust105771,kotak,savings,27-05-2022,active
amy8471@upi,cust108765,sbi,credit_card_linked,25-03-2025,suspended
yvette5051@upi,cust100690,icici,savings,24-05-2024,active
todd9082@upi,cust101202,icici,savings,24-11-2023,active
grant6371@upi,cust106212,pnb,savings,29-07-2025,active
vincent1264@upi,cust101171,kotak,credit_card_linked,06-07-2024,active
ariana1028@upi,cust100722,kotak,current,25-04-2024,active
shane9235@upi,cust105142,sbi,credit_card_linked,01-03-2025,active
brittney4433@upi,cust103864,kotak,current,27-06-2025,active
amanda8804@upi,cust109038,kotak,current,20-01-2024,active
mark3694@upi,cust105952,sbi,current,04-11-2024,blocked
douglas8985@upi,cust104269,pnb,current,07-08-2024,active
holly7180@upi,cust106583,pnb,current,27-09-2023,active
grant8794@upi,cust106212,icici,savings,27-07-2025,suspended
mr.8643@upi,cust107454,icici,current,15-05-2025,active
veronica3797@upi,cust103646,axis,savings,12-04-2025,active
jonathon1674@upi,cust107247,axis,savings,05-06-2021,active
ashley5507@upi,cust109179,axis,current,26-04-2025,active
erika4769@upi,cust108423,pnb,credit_card_linked,27-01-2024,active
stephanie1280@upi,cust105844,sbi,current,12-06-2024,active
heather2697@upi,cust100235,axis,current,30-11-2022,active
melissa8972@upi,cust109440,pnb,credit_card_linked,19-02-2024,active
rhonda8704@upi,cust105706,pnb,savings,26-04-2024,active
mr.6696@upi,cust106968,sbi,current,19-02-2022,blocked
sandra6480@upi,cust105942,sbi,current,13-02-2025,active
emily8218@upi,cust109937,icici,current,11-06-2025,active
jessica7302@upi,cust100429,pnb,current,26-09-2023,active
melissa3635@upi,cust102995,pnb,current,09-06-2023,active
deanna6136@upi,cust101043,pnb,current,06-10-2024,active
angela2396@upi,cust107298,hdfc,credit_card_linked,04-06-2025,active
angela2073@upi,cust109177,sbi,current,28-04-2025,active
travis3498@upi,cust108209,pnb,current,22-07-2023,active
rachel4668@upi,cust100370,pnb,current,30-01-2024,active
mary4631@upi,cust108455,kotak,current,13-03-2025,active
carl9899@upi,cust109653,pnb,savings,11-10-2024,active
michael6436@upi,cust102537,sbi,credit_card_linked,15-04-2024,active
angela7152@upi,cust103924,hdfc,current,18-08-2024,active
katherine3605@upi,cust109836,axis,savings,23-07-2025,active
carrie9040@upi,cust106608,icici,savings,12-01-2024,active
laura3476@upi,cust101560,sbi,savings,03-06-2025,active
olivia2179@upi,cust102090,kotak,current,03-07-2023,active
alex8378@upi,cust104402,pnb,savings,22-10-2024,active
nathaniel1046@upi,cust100332,axis,current,29-04-2025,active
kenneth2622@upi,cust102193,kotak,credit_card_linked,18-09-2024,active
barbara6409@upi,cust100785,icici,credit_card_linked,29-03-2025,active
daniel5393@upi,cust107844,pnb,credit_card_linked,11-04-2024,active
amanda1291@upi,cust106229,kotak,credit_card_linked,25-08-2023,active
gary6522@upi,cust101761,pnb,savings,26-05-2024,active
paige9136@upi,cust104559,hdfc,credit_card_linked,03-08-2025,active
bryan1257@upi,cust100441,hdfc,savings,28-10-2023,active
charles2885@upi,cust100503,kotak,savings,14-05-2025,active
kenneth1717@upi,cust109090,icici,savings,21-12-2024,active
john8937@upi,cust100577,hdfc,credit_card_linked,29-06-2023,active
austin1680@upi,cust106726,hdfc,savings,16-10-2024,active
ryan8732@upi,cust100000,axis,savings,04-03-2024,active
connie3118@upi,cust101662,kotak,credit_card_linked,05-08-2025,active
tara5220@upi,cust109306,axis,savings,20-05-2025,active
whitney7339@upi,cust109195,hdfc,current,15-12-2023,active
juan8204@upi,cust106102,pnb,credit_card_linked,24-01-2024,active
michael1692@upi,cust100727,hdfc,credit_card_linked,16-07-2023,active
morgan1216@upi,cust107448,axis,current,22-09-2023,active
tracy5550@upi,cust104073,hdfc,savings,26-08-2023,active
gary2965@upi,cust106864,pnb,current,30-11-2024,active
christy2890@upi,cust104948,sbi,credit_card_linked,09-06-2025,active
larry6446@upi,cust102615,kotak,current,24-10-2020,active
jack1521@upi,cust109911,kotak,credit_card_linked,17-05-2025,active
taylor6216@upi,cust102229,sbi,current,15-09-2024,active
daniel9574@upi,cust102208,axis,current,23-03-2023,active
cindy7722@upi,cust105627,icici,credit_card_linked,13-08-2022,blocked
craig8685@upi,cust106856,sbi,current,14-10-2023,active
carl5972@upi,cust107860,hdfc,credit_card_linked,30-09-2023,active
mr.7829@upi,cust104625,icici,current,16-07-2025,active
richard4174@upi,cust100929,sbi,savings,29-08-2023,active
summer3449@upi,cust101471,hdfc,current,19-02-2023,active
christopher1096@upi,cust109456,hdfc,current,25-07-2025,active
deanna8107@upi,cust101454,hdfc,current,08-09-2024,active
mitchell7178@upi,cust101057,hdfc,savings,24-04-2023,active
henry8679@upi,cust108036,icici,savings,09-08-2021,active
matthew1291@upi,cust104372,hdfc,current,04-06-2021,active
veronica9001@upi,cust104331,hdfc,current,08-05-2025,active
jonathan3456@upi,cust101315,icici,credit_card_linked,25-11-2021,active
james8589@upi,cust106722,kotak,savings,05-09-2023,active
joe1972@upi,cust105102,kotak,credit_card_linked,08-10-2022,active
david2519@upi,cust103455,hdfc,credit_card_linked,25-02-2024,active
james7217@upi,cust101729,pnb,current,12-11-2024,active
juan6852@upi,cust107316,sbi,savings,07-09-2024,active
cheryl5328@upi,cust102889,sbi,credit_card_linked,08-01-2023,active
david6368@upi,cust106733,hdfc,current,01-04-2025,active
rhonda6823@upi,cust109854,kotak,current,28-06-2025,active
matthew4282@upi,cust104030,icici,current,07-12-2022,active
tommy9747@upi,cust105173,hdfc,credit_card_linked,17-08-2022,active
zachary6670@upi,cust108941,hdfc,current,24-12-2023,active
william8870@upi,cust101881,axis,credit_card_linked,31-01-2025,active
cheryl3971@upi,cust101373,kotak,current,28-06-2025,active
andrea1806@upi,cust105611,kotak,credit_card_linked,01-12-2021,active
christine1522@upi,cust100787,hdfc,credit_card_linked,10-11-2021,active
vincent5869@upi,cust106906,axis,savings,02-08-2025,active
michael6164@upi,cust103686,sbi,current,15-04-2022,active
emily6875@upi,cust105563,hdfc,credit_card_linked,13-07-2025,active
christopher9154@upi,cust103013,axis,savings,28-10-2023,active
kathryn9058@upi,cust101372,icici,savings,10-09-2024,active
crystal4795@upi,cust101475,sbi,savings,15-03-2025,active
vanessa8978@upi,cust101583,sbi,savings,05-12-2023,active
jason6705@upi,cust108640,icici,current,21-03-2024,active
maria2725@upi,cust103580,pnb,current,23-04-2022,blocked
edward8784@upi,cust104747,hdfc,current,03-06-2024,active
kara4160@upi,cust106424,kotak,current,28-03-2025,active
douglas5762@upi,cust106020,sbi,credit_card_linked,05-10-2023,active
rodney2815@upi,cust105711,hdfc,savings,18-05-2024,active
stephen1491@upi,cust105392,pnb,savings,04-07-2025,active
morgan3921@upi,cust102641,kotak,credit_card_linked,02-06-2025,active
morgan1199@upi,cust100888,sbi,current,02-05-2025,active
luis6604@upi,cust107061,kotak,credit_card_linked,24-06-2024,active
robert8796@upi,cust107456,pnb,credit_card_linked,02-11-2023,active
jordan7296@upi,cust100604,sbi,current,09-06-2025,active
alex5036@upi,cust104324,sbi,current,15-07-2025,active
oscar6728@upi,cust102142,icici,credit_card_linked,27-07-2025,active
benjamin7537@upi,cust101868,sbi,current,26-03-2025,active
renee7567@upi,cust106406,hdfc,current,20-08-2024,active
rebecca7954@upi,cust103754,icici,credit_card_linked,25-07-2022,active
danielle5648@upi,cust100945,axis,current,13-11-2024,active
yesenia5184@upi,cust105335,axis,credit_card_linked,12-12-2023,active
michelle1504@upi,cust104268,sbi,credit_card_linked,10-11-2024,active
sergio1848@upi,cust108028,pnb,current,03-08-2024,active
miss5908@upi,cust102821,pnb,savings,12-06-2025,active
david8154@upi,cust106169,axis,credit_card_linked,31-10-2023,active
angel8049@upi,cust102636,sbi,savings,26-09-2024,suspended
jeremy9237@upi,cust101646,kotak,savings,18-09-2023,active
darryl9886@upi,cust101433,icici,savings,04-06-2022,active
mrs.7744@upi,cust106269,sbi,current,20-02-2025,active
shannon8382@upi,cust102127,kotak,savings,29-07-2024,active
laurie1756@upi,cust102957,icici,credit_card_linked,10-06-2025,active
bryan2642@upi,cust102547,icici,credit_card_linked,07-09-2022,blocked
jacob8208@upi,cust103526,icici,current,06-12-2022,active
andrea8980@upi,cust108267,hdfc,savings,26-09-2024,active
nicholas9942@upi,cust103041,pnb,current,26-10-2024,active
joanne1416@upi,cust102408,sbi,current,31-03-2025,active
antonio2639@upi,cust100268,axis,savings,17-08-2023,active
monica4723@upi,cust104544,sbi,credit_card_linked,14-07-2023,active
robert2355@upi,cust108232,axis,savings,22-04-2025,active
alicia1417@upi,cust106048,hdfc,current,21-09-2021,active
andrew2514@upi,cust107999,hdfc,current,27-09-2021,active
danielle3396@upi,cust103511,icici,savings,07-06-2024,blocked
eric6887@upi,cust101368,hdfc,savings,30-06-2025,active
lynn3091@upi,cust107349,pnb,credit_card_linked,22-05-2025,blocked
jonathan1850@upi,cust100855,icici,current,22-06-2025,active
jonathan7967@upi,cust108251,icici,current,23-10-2022,active
jody5728@upi,cust109234,hdfc,current,01-04-2024,active
luke7879@upi,cust101005,hdfc,current,04-04-2023,active
elizabeth1964@upi,cust105987,sbi,current,14-10-2024,blocked
richard3733@upi,cust108041,sbi,savings,14-09-2024,active
gina5564@upi,cust103978,kotak,current,26-11-2022,active
randall4527@upi,cust106292,axis,savings,25-06-2025,active
ashley5143@upi,cust101286,axis,current,16-02-2025,active
claudia9787@upi,cust100809,kotak,current,23-11-2022,active
eric5344@upi,cust102973,icici,savings,16-04-2024,active
shawn4447@upi,cust107997,sbi,savings,05-05-2023,active
kayla4660@upi,cust104545,kotak,savings,11-08-2024,active
brent8056@upi,cust108929,hdfc,current,06-05-2025,blocked
vanessa8972@upi,cust109608,pnb,current,24-04-2025,active
beverly7668@upi,cust103651,sbi,savings,11-02-2024,active
melanie5577@upi,cust109787,kotak,credit_card_linked,03-02-2025,active
amber6219@upi,cust103714,hdfc,savings,14-08-2024,active
victoria1025@upi,cust104508,hdfc,credit_card_linked,01-11-2022,active
donald2541@upi,cust102763,icici,savings,11-11-2024,active
david6930@upi,cust101837,sbi,current,01-05-2024,active
victoria2250@upi,cust100859,icici,savings,10-06-2025,active
maria1310@upi,cust102660,axis,current,05-10-2024,active
carrie1822@upi,cust103935,kotak,current,08-05-2025,active
christina4321@upi,cust100902,kotak,savings,02-11-2023,active
